5390		763		443		0		-1		3		
5393		764		443		0		-1		3		
5396		765		443		0		-1		3		
5404		763		445		5		-4		8		
5410		765		445		5		-3		6		
5430		767		447		12		-3		20		
5454		768		450		8		-1		24		
5471		769		452		5		-1		17		
5474		770		452		0		-1		3		
5477		771		452		0		-1		3		
5480		772		452		0		-1		3		
5483		773		452		0		-1		3		
5494		772		454		5		-3		11		
5500		774		454		5		-2		6		
5503		775		454		0		-1		3		
5506		776		454		0		-1		3		
5509		777		454		0		-1		3		
5512		778		454		0		-1		3		
5515		779		454		0		-1		3		
5520		776		456		5		-5		5		
5526		778		456		5		-4		6		
5532		780		456		5		-3		6		
5535		781		456		0		-1		3		
5538		782		456		0		-1		3		
5541		783		456		0		-1		3		
5552		782		458		5		-3		11		
5558		784		458		5		-2		6		
5561		785		458		0		-1		3		
5564		786		458		0		-1		3		
5567		787		458		0		-1		3		
5570		788		458		0		-1		3		
5573		789		458		0		-1		3		
5584		788		460		5		-3		11		
5590		790		460		5		-2		6		
5593		791		460		0		-1		3		
5596		792		460		0		-1		3		
5599		793		460		0		-1		3		
5602		794		460		0		-1		3		
5610		792		462		5		-4		8		
5616		794		462		5		-3		6		
5663		805		464		101		-87		47		
5680		806		466		5		-1		17		
5683		807		466		0		-1		3		
5686		808		466		0		-1		3		
5689		809		466		0		-1		3		
5692		810		466		0		-1		3		
5700		808		468		5		-4		8		
5706		810		468		5		-3		6		
5721		801		474		221		-221		15		
5738		802		476		5		-1		17		
5741		803		476		0		-1		3		
5744		804		476		0		-1		3		
5747		805		476		0		-1		3		
5750		806		476		0		-1		3		
5761		805		478		5		-3		11		
5767		807		478		5		-2		6		
5770		808		478		0		-1		3		
5773		809		478		0		-1		3		
5776		810		478		0		-1		3		
5779		811		478		0		-1		3		
5787		809		480		5		-4		8		
5793		811		480		5		-3		6		
5869		827		484		85		-57		76		
5872		828		484		0		-1		3		
5886		828		486		5		-2		14		
5930		831		491		221		-215		44		
5947		832		493		5		-1		17		
5950		833		493		0		-1		3		
5953		834		493		0		-1		3		
5956		835		493		0		-1		3		
5967		834		495		5		-3		11		
5973		836		495		5		-2		6		
5976		837		495		0		-1		3		
5979		838		495		0		-1		3		
5982		839		495		0		-1		3		
5985		840		495		0		-1		3		
5993		838		497		5		-4		8		
5999		840		497		5		-3		6		
6017		839		500		8		-2		18		
6034		840		502		5		-1		17		
6037		841		502		0		-1		3		
6040		842		502		0		-1		3		
6043		843		502		0		-1		3		
6046		844		502		0		-1		3		
6054		842		504		5		-4		8		
6060		844		504		5		-3		6		
6080		846		506		12		-3		20		
6104		847		509		8		-1		24		
6121		848		511		5		-1		17		
6124		849		511		0		-1		3		
6127		850		511		0		-1		3		
6130		851		511		0		-1		3		
6133		852		511		0		-1		3		
6144		851		513		5		-3		11		
6150		853		513		5		-2		6		
6153		854		513		0		-1		3		
6156		855		513		0		-1		3		
6159		856		513		0		-1		3		
6162		857		513		0		-1		3		
6165		858		513		0		-1		3		
6170		855		515		5		-5		5		
6176		857		515		5		-4		6		
6182		859		515		5		-3		6		
6185		860		515		0		-1		3		
6188		861		515		0		-1		3		
6191		862		515		0		-1		3		
6202		861		517		5		-3		11		
6208		863		517		5		-2		6		
6211		864		517		0		-1		3		
6214		865		517		0		-1		3		
6217		866		517		0		-1		3		
6220		867		517		0		-1		3		
6223		868		517		0		-1		3		
6228		865		519		5		-5		5		
6234		867		519		5		-4		6		
6240		869		519		5		-3		6		
6243		870		519		0		-1		3		
6246		871		519		0		-1		3		
6249		872		519		0		-1		3		
6255		881		516		221		-236		6		
6260		871		521		5		-4		5		
6266		873		521		5		-3		6		
6269		874		521		0		-1		3		
6289		883		520		12		-4		20		
6292		884		520		0		-1		3		
6295		885		520		0		-1		3		
6298		886		520		0		-1		3		
6301		887		520		0		-1		3		
6304		888		520		0		-1		3		
6307		889		520		0		-1		3		
6310		890		520		0		-1		3		
6318		888		522		5		-4		8		
6324		890		522		5		-3		6		
6376		905		523		216		-222		52		
6379		906		523		0		-1		3		
6382		907		523		0		-1		3		
6385		908		523		0		-1		3		
6388		909		523		0		-1		3		
6391		910		523		0		-1		3		
6394		911		523		0		-1		3		
6397		912		523		0		-1		3		
6405		910		525		5		-4		8		
6411		912		525		5		-3		6		
6429		911		528		8		-2		18		
6446		912		530		5		-1		17		
6449		913		530		0		-1		3		
6452		914		530		0		-1		3		
6455		915		530		0		-1		3		
6458		916		530		0		-1		3		
6469		915		532		5		-3		11		
6475		917		532		5		-2		6		
6478		918		532		0		-1		3		
6481		919		532		0		-1		3		
6484		920		532		0		-1		3		
6487		921		532		0		-1		3		
